user_id,product_id,interaction_type,score,age,skin_type
user_561,prod_854,viewed,2.5,22,Oily
user_561,prod_684,viewed,1.0,22,Oily
user_561,prod_292,viewed,1.0,22,Oily
user_562,prod_825,liked,5.0,34,Sensitive
user_562,prod_221,liked,5.0,34,Sensitive
user_562,prod_993,liked,5.0,34,Sensitive
user_562,prod_609,liked,5.0,34,Sensitive
user_562,prod_846,liked,5.0,34,Sensitive
user_562,prod_670,liked,5.0,34,Sensitive
user_562,prod_408,liked,5.0,34,Sensitive
user_562,prod_331,liked,5.0,34,Sensitive
user_562,prod_596,liked,5.0,34,Sensitive
user_562,prod_723,liked,5.0,34,Sensitive
user_562,prod_1188,viewed,2.5,34,Sensitive
user_562,prod_661,viewed,2.5,34,Sensitive
user_562,prod_424,viewed,2.5,34,Sensitive
user_562,prod_1109,viewed,2.5,34,Sensitive
user_562,prod_818,viewed,2.5,34,Sensitive
user_562,prod_1129,viewed,1.0,34,Sensitive
user_562,prod_808,viewed,1.0,34,Sensitive
user_563,prod_910,liked,5.0,39,Dry
user_563,prod_674,liked,5.0,39,Dry
user_563,prod_1095,liked,5.0,39,Dry
user_563,prod_1039,liked,5.0,39,Dry
user_563,prod_576,liked,5.0,39,Dry
user_563,prod_36,liked,5.0,39,Dry
user_563,prod_832,liked,5.0,39,Dry
user_563,prod_1097,liked,5.0,39,Dry
user_563,prod_393,liked,5.0,39,Dry
user_563,prod_908,liked,5.0,39,Dry
user_563,prod_593,viewed,2.5,39,Dry
user_563,prod_305,viewed,2.5,39,Dry
user_563,prod_651,viewed,2.5,39,Dry
user_563,prod_1115,viewed,2.5,39,Dry
user_563,prod_523,viewed,2.5,39,Dry
user_563,prod_794,viewed,1.0,39,Dry
user_563,prod_381,viewed,1.0,39,Dry
user_564,prod_148,liked,5.0,30,Normal
user_564,prod_173,liked,5.0,30,Normal
user_564,prod_609,liked,5.0,30,Normal
user_564,prod_570,liked,5.0,30,Normal
user_564,prod_682,liked,5.0,30,Normal
user_564,prod_714,liked,5.0,30,Normal
user_564,prod_1018,liked,5.0,30,Normal
user_564,prod_1055,liked,5.0,30,Normal
user_564,prod_1124,liked,5.0,30,Normal
user_564,prod_162,liked,5.0,30,Normal
user_564,prod_105,viewed,2.5,30,Normal
user_564,prod_443,viewed,2.5,30,Normal
user_564,prod_823,viewed,2.5,30,Normal
user_564,prod_481,viewed,2.5,30,Normal
user_564,prod_433,viewed,2.5,30,Normal
user_564,prod_608,viewed,1.0,30,Normal
user_564,prod_217,viewed,1.0,30,Normal
user_565,prod_609,liked,5.0,36,Normal
user_565,prod_1003,liked,5.0,36,Normal
user_565,prod_1124,liked,5.0,36,Normal
user_565,prod_148,liked,5.0,36,Normal
user_565,prod_173,liked,5.0,36,Normal
user_565,prod_714,liked,5.0,36,Normal
user_565,prod_432,liked,5.0,36,Normal
user_565,prod_1018,liked,5.0,36,Normal
user_565,prod_1055,liked,5.0,36,Normal
user_565,prod_682,liked,5.0,36,Normal
user_565,prod_49,viewed,2.5,36,Normal
user_565,prod_585,viewed,2.5,36,Normal
user_565,prod_836,viewed,2.5,36,Normal
user_565,prod_494,viewed,2.5,36,Normal
user_565,prod_1137,viewed,2.5,36,Normal
user_565,prod_320,viewed,1.0,36,Normal
user_565,prod_1041,viewed,1.0,36,Normal
user_566,prod_1124,liked,5.0,20,Normal
user_566,prod_1003,liked,5.0,20,Normal
user_566,prod_432,liked,5.0,20,Normal
user_566,prod_148,liked,5.0,20,Normal
user_566,prod_173,liked,5.0,20,Normal
user_566,prod_609,liked,5.0,20,Normal
user_566,prod_162,liked,5.0,20,Normal
user_566,prod_714,liked,5.0,20,Normal
user_566,prod_570,liked,5.0,20,Normal
user_566,prod_1055,liked,5.0,20,Normal
user_566,prod_32,viewed,2.5,20,Normal
user_566,prod_785,viewed,2.5,20,Normal
user_566,prod_70,viewed,2.5,20,Normal
user_566,prod_767,viewed,2.5,20,Normal
user_566,prod_660,viewed,2.5,20,Normal
user_566,prod_408,viewed,1.0,20,Normal
user_566,prod_827,viewed,1.0,20,Normal
user_567,prod_609,liked,5.0,31,Normal
user_567,prod_714,liked,5.0,31,Normal
user_567,prod_173,liked,5.0,31,Normal
user_567,prod_1003,liked,5.0,31,Normal
user_567,prod_1018,liked,5.0,31,Normal
user_567,prod_682,liked,5.0,31,Normal
user_567,prod_1055,liked,5.0,31,Normal
user_567,prod_162,liked,5.0,31,Normal
user_567,prod_432,liked,5.0,31,Normal
user_567,prod_570,liked,5.0,31,Normal
user_567,prod_987,viewed,2.5,31,Normal
user_567,prod_1089,viewed,2.5,31,Normal
user_567,prod_1075,viewed,2.5,31,Normal
user_567,prod_481,viewed,2.5,31,Normal
user_567,prod_17,viewed,2.5,31,Normal
user_567,prod_479,viewed,1.0,31,Normal
user_567,prod_692,viewed,1.0,31,Normal
user_568,prod_46,liked,5.0,36,Oily
user_568,prod_59,liked,5.0,36,Oily
user_568,prod_915,liked,5.0,36,Oily
user_568,prod_859,liked,5.0,36,Oily
user_568,prod_237,liked,5.0,36,Oily
user_568,prod_725,liked,5.0,36,Oily
user_568,prod_339,liked,5.0,36,Oily
user_568,prod_920,liked,5.0,36,Oily
user_568,prod_393,liked,5.0,36,Oily
user_568,prod_35,liked,5.0,36,Oily
user_568,prod_361,viewed,2.5,36,Oily
user_568,prod_706,viewed,2.5,36,Oily
user_568,prod_906,viewed,2.5,36,Oily
user_568,prod_275,viewed,2.5,36,Oily
user_568,prod_343,viewed,2.5,36,Oily
user_568,prod_326,viewed,1.0,36,Oily
user_568,prod_209,viewed,1.0,36,Oily
user_569,prod_393,liked,5.0,34,Oily
user_569,prod_339,liked,5.0,34,Oily
user_569,prod_920,liked,5.0,34,Oily
user_569,prod_46,liked,5.0,34,Oily
user_569,prod_220,liked,5.0,34,Oily
user_569,prod_237,liked,5.0,34,Oily
user_569,prod_725,liked,5.0,34,Oily
user_569,prod_859,liked,5.0,34,Oily
user_569,prod_35,liked,5.0,34,Oily
user_569,prod_45,liked,5.0,34,Oily
user_569,prod_350,viewed,2.5,34,Oily
user_569,prod_3,viewed,2.5,34,Oily
user_569,prod_983,viewed,2.5,34,Oily
user_569,prod_199,viewed,2.5,34,Oily
user_569,prod_1028,viewed,2.5,34,Oily
user_569,prod_593,viewed,1.0,34,Oily
user_569,prod_847,viewed,1.0,34,Oily
user_570,prod_910,liked,5.0,23,Dry
user_570,prod_674,liked,5.0,23,Dry
user_570,prod_92,liked,5.0,23,Dry
user_570,prod_36,liked,5.0,23,Dry
user_570,prod_1054,liked,5.0,23,Dry
user_570,prod_908,liked,5.0,23,Dry
user_570,prod_1095,liked,5.0,23,Dry
user_570,prod_1039,liked,5.0,23,Dry
user_570,prod_576,liked,5.0,23,Dry
user_570,prod_832,liked,5.0,23,Dry
user_570,prod_45,viewed,2.5,23,Dry
user_570,prod_203,viewed,2.5,23,Dry
user_570,prod_518,viewed,2.5,23,Dry
user_570,prod_249,viewed,2.5,23,Dry
user_570,prod_775,viewed,2.5,23,Dry
user_570,prod_532,viewed,1.0,23,Dry
user_570,prod_413,viewed,1.0,23,Dry
user_571,prod_92,liked,5.0,20,Dry
user_571,prod_908,liked,5.0,20,Dry
user_571,prod_674,liked,5.0,20,Dry
user_571,prod_576,liked,5.0,20,Dry
user_571,prod_832,liked,5.0,20,Dry
user_571,prod_1097,liked,5.0,20,Dry
user_571,prod_393,liked,5.0,20,Dry
user_571,prod_1039,liked,5.0,20,Dry
user_571,prod_1054,liked,5.0,20,Dry
user_571,prod_910,liked,5.0,20,Dry
user_571,prod_331,viewed,2.5,20,Dry
user_571,prod_870,viewed,2.5,20,Dry
user_571,prod_729,viewed,2.5,20,Dry
user_571,prod_188,viewed,2.5,20,Dry
user_571,prod_185,viewed,2.5,20,Dry
user_571,prod_1126,viewed,1.0,20,Dry
user_571,prod_256,viewed,1.0,20,Dry
user_572,prod_59,liked,5.0,20,Oily
user_572,prod_339,liked,5.0,20,Oily
user_572,prod_45,liked,5.0,20,Oily
user_572,prod_859,liked,5.0,20,Oily
user_572,prod_915,liked,5.0,20,Oily
user_572,prod_35,liked,5.0,20,Oily
user_572,prod_46,liked,5.0,20,Oily
user_572,prod_920,liked,5.0,20,Oily
user_572,prod_237,liked,5.0,20,Oily
user_572,prod_393,liked,5.0,20,Oily
user_572,prod_322,viewed,2.5,20,Oily
user_572,prod_428,viewed,2.5,20,Oily
user_572,prod_824,viewed,2.5,20,Oily
user_572,prod_229,viewed,2.5,20,Oily
user_572,prod_334,viewed,2.5,20,Oily
user_572,prod_501,viewed,1.0,20,Oily
user_572,prod_1039,viewed,1.0,20,Oily
user_573,prod_570,liked,5.0,20,Normal
user_573,prod_148,liked,5.0,20,Normal
user_573,prod_1018,liked,5.0,20,Normal
user_573,prod_162,liked,5.0,20,Normal
user_573,prod_173,liked,5.0,20,Normal
user_573,prod_714,liked,5.0,20,Normal
user_573,prod_1003,liked,5.0,20,Normal
user_573,prod_1055,liked,5.0,20,Normal
user_573,prod_432,liked,5.0,20,Normal
user_573,prod_682,liked,5.0,20,Normal
user_573,prod_330,viewed,2.5,20,Normal
user_573,prod_1139,viewed,2.5,20,Normal
user_573,prod_870,viewed,2.5,20,Normal
user_573,prod_425,viewed,2.5,20,Normal
user_573,prod_1072,viewed,2.5,20,Normal
user_573,prod_683,viewed,1.0,20,Normal
user_573,prod_207,viewed,1.0,20,Normal
user_574,prod_674,liked,5.0,34,Dry
user_574,prod_1097,liked,5.0,34,Dry
user_574,prod_832,liked,5.0,34,Dry
user_574,prod_1095,liked,5.0,34,Dry
user_574,prod_1039,liked,5.0,34,Dry
user_574,prod_1054,liked,5.0,34,Dry
user_574,prod_910,liked,5.0,34,Dry
user_574,prod_908,liked,5.0,34,Dry
user_574,prod_36,liked,5.0,34,Dry
user_574,prod_393,liked,5.0,34,Dry
user_574,prod_49,viewed,2.5,34,Dry
user_574,prod_1079,viewed,2.5,34,Dry
user_574,prod_1103,viewed,2.5,34,Dry
user_574,prod_671,viewed,2.5,34,Dry
user_574,prod_385,viewed,2.5,34,Dry
user_574,prod_794,viewed,1.0,34,Dry
user_574,prod_1120,viewed,1.0,34,Dry
user_575,prod_1124,liked,5.0,40,Normal
user_575,prod_432,liked,5.0,40,Normal
user_575,prod_609,liked,5.0,40,Normal
user_575,prod_162,liked,5.0,40,Normal
user_575,prod_1055,liked,5.0,40,Normal
user_575,prod_1003,liked,5.0,40,Normal
user_575,prod_1018,liked,5.0,40,Normal
user_575,prod_682,liked,5.0,40,Normal
user_575,prod_714,liked,5.0,40,Normal
user_575,prod_173,liked,5.0,40,Normal
user_575,prod_1073,viewed,2.5,40,Normal
user_575,prod_176,viewed,2.5,40,Normal
user_575,prod_431,viewed,2.5,40,Normal
user_575,prod_494,viewed,2.5,40,Normal
user_575,prod_382,viewed,2.5,40,Normal
user_575,prod_327,viewed,1.0,40,Normal
user_575,prod_592,viewed,1.0,40,Normal
user_576,prod_237,liked,5.0,33,Oily
user_576,prod_46,liked,5.0,33,Oily
user_576,prod_339,liked,5.0,33,Oily
user_576,prod_220,liked,5.0,33,Oily
user_576,prod_725,liked,5.0,33,Oily
user_576,prod_915,liked,5.0,33,Oily
user_576,prod_393,liked,5.0,33,Oily
user_576,prod_59,liked,5.0,33,Oily
user_576,prod_920,liked,5.0,33,Oily
user_576,prod_859,liked,5.0,33,Oily
user_576,prod_384,viewed,2.5,33,Oily
user_576,prod_1155,viewed,2.5,33,Oily
user_576,prod_305,viewed,2.5,33,Oily
user_576,prod_540,viewed,2.5,33,Oily
user_576,prod_688,viewed,2.5,33,Oily
user_576,prod_134,viewed,1.0,33,Oily
user_576,prod_326,viewed,1.0,33,Oily
user_577,prod_432,liked,5.0,24,Normal
user_577,prod_1018,liked,5.0,24,Normal
user_577,prod_682,liked,5.0,24,Normal
user_577,prod_162,liked,5.0,24,Normal
user_577,prod_1124,liked,5.0,24,Normal
user_577,prod_714,liked,5.0,24,Normal
user_577,prod_570,liked,5.0,24,Normal
user_577,prod_148,liked,5.0,24,Normal
user_577,prod_1055,liked,5.0,24,Normal
user_577,prod_609,liked,5.0,24,Normal
user_577,prod_436,viewed,2.5,24,Normal
user_577,prod_582,viewed,2.5,24,Normal
user_577,prod_341,viewed,2.5,24,Normal
user_577,prod_1054,viewed,2.5,24,Normal
user_577,prod_237,viewed,2.5,24,Normal
user_577,prod_109,viewed,1.0,24,Normal
user_577,prod_927,viewed,1.0,24,Normal
user_578,prod_148,liked,5.0,22,Normal
user_578,prod_162,liked,5.0,22,Normal
user_578,prod_682,liked,5.0,22,Normal
user_578,prod_1055,liked,5.0,22,Normal
user_578,prod_1124,liked,5.0,22,Normal
user_578,prod_1018,liked,5.0,22,Normal
user_578,prod_173,liked,5.0,22,Normal
user_578,prod_570,liked,5.0,22,Normal
user_578,prod_609,liked,5.0,22,Normal
user_578,prod_432,liked,5.0,22,Normal
user_578,prod_94,viewed,2.5,22,Normal
user_578,prod_1112,viewed,2.5,22,Normal
user_578,prod_1092,viewed,2.5,22,Normal
user_578,prod_983,viewed,2.5,22,Normal
user_578,prod_421,viewed,2.5,22,Normal
user_578,prod_376,viewed,1.0,22,Normal
user_578,prod_204,viewed,1.0,22,Normal
user_579,prod_609,liked,5.0,18,Sensitive
user_579,prod_189,liked,5.0,18,Sensitive
user_579,prod_408,liked,5.0,18,Sensitive
user_579,prod_723,liked,5.0,18,Sensitive
user_579,prod_331,liked,5.0,18,Sensitive
user_579,prod_825,liked,5.0,18,Sensitive
user_579,prod_127,liked,5.0,18,Sensitive
user_579,prod_993,liked,5.0,18,Sensitive
user_579,prod_596,liked,5.0,18,Sensitive
user_579,prod_670,liked,5.0,18,Sensitive
user_579,prod_1176,viewed,2.5,18,Sensitive
user_579,prod_661,viewed,2.5,18,Sensitive
user_579,prod_758,viewed,2.5,18,Sensitive
user_579,prod_849,viewed,2.5,18,Sensitive
user_579,prod_436,viewed,2.5,18,Sensitive
user_579,prod_931,viewed,1.0,18,Sensitive
user_579,prod_422,viewed,1.0,18,Sensitive
user_580,prod_596,liked,5.0,38,Sensitive
user_580,prod_723,liked,5.0,38,Sensitive
user_580,prod_825,liked,5.0,38,Sensitive
user_580,prod_221,liked,5.0,38,Sensitive
user_580,prod_408,liked,5.0,38,Sensitive
user_580,prod_670,liked,5.0,38,Sensitive
user_580,prod_331,liked,5.0,38,Sensitive
user_580,prod_993,liked,5.0,38,Sensitive
user_580,prod_189,liked,5.0,38,Sensitive
user_580,prod_609,liked,5.0,38,Sensitive
user_580,prod_710,viewed,2.5,38,Sensitive
user_580,prod_341,viewed,2.5,38,Sensitive
user_580,prod_542,viewed,2.5,38,Sensitive
user_580,prod_814,viewed,2.5,38,Sensitive
user_580,prod_882,viewed,2.5,38,Sensitive
user_580,prod_541,viewed,1.0,38,Sensitive
user_580,prod_431,viewed,1.0,38,Sensitive
user_581,prod_1003,liked,5.0,22,Normal
user_581,prod_570,liked,5.0,22,Normal
user_581,prod_1018,liked,5.0,22,Normal
user_581,prod_432,liked,5.0,22,Normal
user_581,prod_714,liked,5.0,22,Normal
user_581,prod_682,liked,5.0,22,Normal
user_581,prod_162,liked,5.0,22,Normal
user_581,prod_1055,liked,5.0,22,Normal
user_581,prod_1124,liked,5.0,22,Normal
user_581,prod_609,liked,5.0,22,Normal
user_581,prod_1082,viewed,2.5,22,Normal
user_581,prod_1188,viewed,2.5,22,Normal
user_581,prod_631,viewed,2.5,22,Normal
user_581,prod_488,viewed,2.5,22,Normal
user_581,prod_896,viewed,2.5,22,Normal
user_581,prod_329,viewed,1.0,22,Normal
user_581,prod_919,viewed,1.0,22,Normal
user_582,prod_339,liked,5.0,20,Oily
user_582,prod_725,liked,5.0,20,Oily
user_582,prod_237,liked,5.0,20,Oily
user_582,prod_393,liked,5.0,20,Oily
user_582,prod_46,liked,5.0,20,Oily
user_582,prod_35,liked,5.0,20,Oily
user_582,prod_920,liked,5.0,20,Oily
user_582,prod_59,liked,5.0,20,Oily
user_582,prod_859,liked,5.0,20,Oily
user_582,prod_45,liked,5.0,20,Oily
user_582,prod_690,viewed,2.5,20,Oily
user_582,prod_594,viewed,2.5,20,Oily
user_582,prod_138,viewed,2.5,20,Oily
user_582,prod_175,viewed,2.5,20,Oily
user_582,prod_597,viewed,2.5,20,Oily
user_582,prod_395,viewed,1.0,20,Oily
user_582,prod_1181,viewed,1.0,20,Oily
user_583,prod_173,liked,5.0,19,Normal
user_583,prod_682,liked,5.0,19,Normal
user_583,prod_1055,liked,5.0,19,Normal
user_583,prod_148,liked,5.0,19,Normal
user_583,prod_714,liked,5.0,19,Normal
user_583,prod_1124,liked,5.0,19,Normal
user_583,prod_1018,liked,5.0,19,Normal
user_583,prod_570,liked,5.0,19,Normal
user_583,prod_432,liked,5.0,19,Normal
user_583,prod_609,liked,5.0,19,Normal
user_583,prod_606,viewed,2.5,19,Normal
user_583,prod_832,viewed,2.5,19,Normal
user_583,prod_128,viewed,2.5,19,Normal
user_583,prod_907,viewed,2.5,19,Normal
user_583,prod_143,viewed,2.5,19,Normal
user_583,prod_838,viewed,1.0,19,Normal
user_583,prod_477,viewed,1.0,19,Normal
user_584,prod_341,liked,5.0,40,Combination
user_584,prod_159,liked,5.0,40,Combination
user_584,prod_17,liked,5.0,40,Combination
user_584,prod_1103,liked,5.0,40,Combination
user_584,prod_1090,liked,5.0,40,Combination
user_584,prod_1052,liked,5.0,40,Combination
user_584,prod_174,liked,5.0,40,Combination
user_584,prod_335,liked,5.0,40,Combination
user_584,prod_1149,liked,5.0,40,Combination
user_584,prod_550,liked,5.0,40,Combination
user_584,prod_343,viewed,2.5,40,Combination
user_584,prod_586,viewed,2.5,40,Combination
user_584,prod_609,viewed,2.5,40,Combination
user_584,prod_521,viewed,2.5,40,Combination
user_584,prod_401,viewed,2.5,40,Combination
user_584,prod_366,viewed,1.0,40,Combination
user_584,prod_610,viewed,1.0,40,Combination
user_585,prod_220,liked,5.0,28,Oily
user_585,prod_920,liked,5.0,28,Oily
user_585,prod_393,liked,5.0,28,Oily
user_585,prod_35,liked,5.0,28,Oily
user_585,prod_46,liked,5.0,28,Oily
user_585,prod_725,liked,5.0,28,Oily
user_585,prod_45,liked,5.0,28,Oily
user_585,prod_237,liked,5.0,28,Oily
user_585,prod_59,liked,5.0,28,Oily
user_585,prod_859,liked,5.0,28,Oily
user_585,prod_198,viewed,2.5,28,Oily
user_585,prod_139,viewed,2.5,28,Oily
user_585,prod_1172,viewed,2.5,28,Oily
user_585,prod_89,viewed,2.5,28,Oily
user_585,prod_399,viewed,2.5,28,Oily
user_585,prod_1159,viewed,1.0,28,Oily
user_585,prod_407,viewed,1.0,28,Oily
user_586,prod_173,liked,5.0,33,Normal
user_586,prod_1018,liked,5.0,33,Normal
user_586,prod_570,liked,5.0,33,Normal
user_586,prod_609,liked,5.0,33,Normal
user_586,prod_714,liked,5.0,33,Normal
user_586,prod_162,liked,5.0,33,Normal
user_586,prod_432,liked,5.0,33,Normal
user_586,prod_1055,liked,5.0,33,Normal
user_586,prod_148,liked,5.0,33,Normal
user_586,prod_1124,liked,5.0,33,Normal
user_586,prod_960,viewed,2.5,33,Normal
user_586,prod_34,viewed,2.5,33,Normal
user_586,prod_114,viewed,2.5,33,Normal
user_586,prod_1150,viewed,2.5,33,Normal
user_586,prod_757,viewed,2.5,33,Normal
user_586,prod_558,viewed,1.0,33,Normal
user_586,prod_99,viewed,1.0,33,Normal
user_587,prod_1124,liked,5.0,22,Normal
user_587,prod_148,liked,5.0,22,Normal
user_587,prod_173,liked,5.0,22,Normal
user_587,prod_432,liked,5.0,22,Normal
user_587,prod_1018,liked,5.0,22,Normal
user_587,prod_714,liked,5.0,22,Normal
user_587,prod_570,liked,5.0,22,Normal
user_587,prod_682,liked,5.0,22,Normal
user_587,prod_609,liked,5.0,22,Normal
user_587,prod_1055,liked,5.0,22,Normal
user_587,prod_1163,viewed,2.5,22,Normal
user_587,prod_914,viewed,2.5,22,Normal
user_587,prod_636,viewed,2.5,22,Normal
user_587,prod_443,viewed,2.5,22,Normal
user_587,prod_750,viewed,2.5,22,Normal
user_587,prod_925,viewed,1.0,22,Normal
user_587,prod_589,viewed,1.0,22,Normal
user_588,prod_341,liked,5.0,23,Combination
user_588,prod_174,liked,5.0,23,Combination
user_588,prod_1052,liked,5.0,23,Combination
user_588,prod_1090,liked,5.0,23,Combination
user_588,prod_1103,liked,5.0,23,Combination
user_588,prod_17,liked,5.0,23,Combination
user_588,prod_1149,liked,5.0,23,Combination
user_588,prod_335,liked,5.0,23,Combination
user_588,prod_550,liked,5.0,23,Combination
user_588,prod_430,liked,5.0,23,Combination
user_588,prod_803,viewed,2.5,23,Combination
user_588,prod_440,viewed,2.5,23,Combination
user_588,prod_691,viewed,2.5,23,Combination
user_588,prod_130,viewed,2.5,23,Combination
user_588,prod_831,viewed,2.5,23,Combination
user_588,prod_574,viewed,1.0,23,Combination
user_588,prod_20,viewed,1.0,23,Combination
user_589,prod_46,liked,5.0,39,Oily
user_589,prod_45,liked,5.0,39,Oily
user_589,prod_915,liked,5.0,39,Oily
user_589,prod_339,liked,5.0,39,Oily
user_589,prod_725,liked,5.0,39,Oily
user_589,prod_920,liked,5.0,39,Oily
user_589,prod_237,liked,5.0,39,Oily
user_589,prod_220,liked,5.0,39,Oily
user_589,prod_859,liked,5.0,39,Oily
user_589,prod_35,liked,5.0,39,Oily
user_589,prod_635,viewed,2.5,39,Oily
user_589,prod_152,viewed,2.5,39,Oily
user_589,prod_1062,viewed,2.5,39,Oily
user_589,prod_1092,viewed,2.5,39,Oily
user_589,prod_424,viewed,2.5,39,Oily
user_589,prod_362,viewed,1.0,39,Oily
user_589,prod_1149,viewed,1.0,39,Oily
user_590,prod_1090,liked,5.0,36,Combination
user_590,prod_17,liked,5.0,36,Combination
user_590,prod_1103,liked,5.0,36,Combination
user_590,prod_335,liked,5.0,36,Combination
user_590,prod_1149,liked,5.0,36,Combination
user_590,prod_430,liked,5.0,36,Combination
user_590,prod_341,liked,5.0,36,Combination
user_590,prod_1052,liked,5.0,36,Combination
user_590,prod_174,liked,5.0,36,Combination
user_590,prod_1180,liked,5.0,36,Combination
user_590,prod_1099,viewed,2.5,36,Combination
user_590,prod_862,viewed,2.5,36,Combination
user_590,prod_958,viewed,2.5,36,Combination
user_590,prod_630,viewed,2.5,36,Combination
user_590,prod_943,viewed,2.5,36,Combination
user_590,prod_751,viewed,1.0,36,Combination
user_590,prod_405,viewed,1.0,36,Combination
user_591,prod_92,liked,5.0,20,Dry
user_591,prod_674,liked,5.0,20,Dry
user_591,prod_576,liked,5.0,20,Dry
user_591,prod_393,liked,5.0,20,Dry
user_591,prod_1054,liked,5.0,20,Dry
user_591,prod_910,liked,5.0,20,Dry
user_591,prod_832,liked,5.0,20,Dry
user_591,prod_1039,liked,5.0,20,Dry
user_591,prod_908,liked,5.0,20,Dry
user_591,prod_36,liked,5.0,20,Dry
user_591,prod_960,viewed,2.5,20,Dry
user_591,prod_1105,viewed,2.5,20,Dry
user_591,prod_1049,viewed,2.5,20,Dry
user_591,prod_669,viewed,2.5,20,Dry
user_591,prod_1018,viewed,2.5,20,Dry
user_591,prod_312,viewed,1.0,20,Dry
user_591,prod_502,viewed,1.0,20,Dry
user_592,prod_1097,liked,5.0,21,Dry
user_592,prod_1039,liked,5.0,21,Dry
user_592,prod_393,liked,5.0,21,Dry
user_592,prod_832,liked,5.0,21,Dry
user_592,prod_36,liked,5.0,21,Dry
user_592,prod_92,liked,5.0,21,Dry
user_592,prod_674,liked,5.0,21,Dry
user_592,prod_1054,liked,5.0,21,Dry
user_592,prod_910,liked,5.0,21,Dry
user_592,prod_576,liked,5.0,21,Dry
user_592,prod_27,viewed,2.5,21,Dry
user_592,prod_662,viewed,2.5,21,Dry
user_592,prod_800,viewed,2.5,21,Dry
user_592,prod_1103,viewed,2.5,21,Dry
user_592,prod_809,viewed,2.5,21,Dry
user_592,prod_963,viewed,1.0,21,Dry
user_592,prod_350,viewed,1.0,21,Dry
user_593,prod_920,liked,5.0,26,Oily
user_593,prod_915,liked,5.0,26,Oily
user_593,prod_725,liked,5.0,26,Oily
user_593,prod_339,liked,5.0,26,Oily
user_593,prod_220,liked,5.0,26,Oily
user_593,prod_237,liked,5.0,26,Oily
user_593,prod_35,liked,5.0,26,Oily
user_593,prod_45,liked,5.0,26,Oily
user_593,prod_393,liked,5.0,26,Oily
user_593,prod_46,liked,5.0,26,Oily
user_593,prod_180,viewed,2.5,26,Oily
user_593,prod_242,viewed,2.5,26,Oily
user_593,prod_226,viewed,2.5,26,Oily
user_593,prod_540,viewed,2.5,26,Oily
user_593,prod_1086,viewed,2.5,26,Oily
user_593,prod_997,viewed,1.0,26,Oily
user_593,prod_1040,viewed,1.0,26,Oily
user_594,prod_1095,liked,5.0,24,Dry
user_594,prod_92,liked,5.0,24,Dry
user_594,prod_1097,liked,5.0,24,Dry
user_594,prod_908,liked,5.0,24,Dry
user_594,prod_1039,liked,5.0,24,Dry
user_594,prod_832,liked,5.0,24,Dry
user_594,prod_393,liked,5.0,24,Dry
user_594,prod_674,liked,5.0,24,Dry
user_594,prod_910,liked,5.0,24,Dry
user_594,prod_36,liked,5.0,24,Dry
user_594,prod_32,viewed,2.5,24,Dry
user_594,prod_770,viewed,2.5,24,Dry
user_594,prod_612,viewed,2.5,24,Dry
user_594,prod_362,viewed,2.5,24,Dry
user_594,prod_51,viewed,2.5,24,Dry
user_594,prod_562,viewed,1.0,24,Dry
user_594,prod_250,viewed,1.0,24,Dry
user_595,prod_609,liked,5.0,38,Normal
user_595,prod_1124,liked,5.0,38,Normal
user_595,prod_173,liked,5.0,38,Normal
user_595,prod_714,liked,5.0,38,Normal
user_595,prod_148,liked,5.0,38,Normal
user_595,prod_570,liked,5.0,38,Normal
user_595,prod_1003,liked,5.0,38,Normal
user_595,prod_432,liked,5.0,38,Normal
user_595,prod_1018,liked,5.0,38,Normal
user_595,prod_682,liked,5.0,38,Normal
user_595,prod_369,viewed,2.5,38,Normal
user_595,prod_14,viewed,2.5,38,Normal
user_595,prod_225,viewed,2.5,38,Normal
user_595,prod_783,viewed,2.5,38,Normal
user_595,prod_627,viewed,2.5,38,Normal
user_595,prod_619,viewed,1.0,38,Normal
user_595,prod_1006,viewed,1.0,38,Normal
user_596,prod_159,liked,5.0,40,Combination
user_596,prod_1149,liked,5.0,40,Combination
user_596,prod_430,liked,5.0,40,Combination
user_596,prod_335,liked,5.0,40,Combination
user_596,prod_1180,liked,5.0,40,Combination
user_596,prod_341,liked,5.0,40,Combination
user_596,prod_1103,liked,5.0,40,Combination
user_596,prod_1052,liked,5.0,40,Combination
user_596,prod_550,liked,5.0,40,Combination
user_596,prod_17,liked,5.0,40,Combination
user_596,prod_369,viewed,2.5,40,Combination
user_596,prod_888,viewed,2.5,40,Combination
user_596,prod_656,viewed,2.5,40,Combination
user_596,prod_784,viewed,2.5,40,Combination
user_596,prod_815,viewed,2.5,40,Combination
user_596,prod_285,viewed,1.0,40,Combination
user_596,prod_555,viewed,1.0,40,Combination
user_597,prod_723,liked,5.0,20,Sensitive
user_597,prod_189,liked,5.0,20,Sensitive
user_597,prod_609,liked,5.0,20,Sensitive
user_597,prod_408,liked,5.0,20,Sensitive
user_597,prod_331,liked,5.0,20,Sensitive
user_597,prod_993,liked,5.0,20,Sensitive
user_597,prod_846,liked,5.0,20,Sensitive
user_597,prod_127,liked,5.0,20,Sensitive
user_597,prod_221,liked,5.0,20,Sensitive
user_597,prod_596,liked,5.0,20,Sensitive
user_597,prod_281,viewed,2.5,20,Sensitive
user_597,prod_528,viewed,2.5,20,Sensitive
user_597,prod_984,viewed,2.5,20,Sensitive
user_597,prod_94,viewed,2.5,20,Sensitive
